,dateTs,Ticker,Title,sentimentScore,normalPrompt,cot,cotsc
6786,1697587200,DOT,"['Polkadot (DOT) on the Comeback Trail: Key Trends and Resistance Levels', 'Tokenized Real-World Assets Set to Soar to $10 Trillion by 2030']",0.0,0.5,0.5,0.5
6787,1697587200,ETH,"['Bitcoin, Ethereum, Dogecoin Trade Mixed After ETF Rumor-Fueled Rally Cools Down: Analyst Sees Apex Crypto Breaking $30K Level', 'Ethereum L2 zkEVM Protocol Scroll Launches to Mainnet', 'Vitalik Buterin Sold ETH: No Personal Gain from ETH Sales Since 2018!', 'Ethereum Underperforms Bitcoin, Bulls Struggle To Protect Key Support', ""Ethereum Co-Founder Vitalik Buterin Sets Record Straight On Crypto Transfers: 'Not Actually Me Selling.. Donating To Some Charity'"", 'Ethereum LSDFi sector grew nearly 60x since January in post-Shapella surge: CoinGecko', 'Ethereum Billionaire Wallets Hold Largest Supply Since 2016, Will ETH Price Rally?', ""Ethereum's Resilience Shines: Bulls Aim for a Comeback"", 'Ethereum Price Prediction: ETH Price to Hit $10K in Just One Year? FIND OUT NOW', 'Ethereum Whales Hold a Third of Supply But Selling Continues', ""Ethereum's Vitalik Buterin Ends Speculation on His Mysterious ETH Transfers"", 'Ripple CTO Asks SEC If Ethereum Sales on Exchanges Are Securities', 'Anthony Scaramucci Lays Out Potential Price Targets for Bitcoin and Ethereum, Updates Outlook on Algorand (ALGO)', 'Ethereum co-founder Vitalik Buterin refutes asset dumping claims', ""Real Reason Behind Ethereum Founder's Massive ETH ‘Sales' Exposed"", ""Crypto Market Analysis: Here's What's Next for Bitcoin, Ethereum & Altcoins"", 'Price prediction for Ethereum as mega whales dictate market dynamics', ""Vitalik Buterin Says He Hasn't Sold Any Ethereum (ETH) Since 2018"", 'Ethereum News: ETH whales now hold 32.3 percent of supply', ""Ripple CTO Questions SEC's Stance on Ethereum (ETH) Security Classification"", 'Vitalik Buterin denies selling ETH, cites charity donations', 'Ethereum Founder Vitalik Buterin Clarifies His ETH Transfers', 'Ethereum billionaire cohort steps up accumulation', 'XRP, BTC, ETH Rewards for Traders Announced by Bitrue', 'Ether.fi steps closer to liquid restaked token for EigenLayer', 'Ether.Fi Rolls Out Liquid Staking Token eETH, That Can be Restaked on EigenLayer', 'Investment Manager Methodic Unveils Ether Staking Fund Offering Exposure to ETH Price and Yield', 'Ethereum: Buy the Dip?', 'Bitcoin, Ethereum Technical Analysis: BTC Bulls Secure Gains, Following a Recent Multi-Month High', ""Vitalik Buterin says he hasn't sold ether for personal gain since 2018"", 'Dogecoin (DOGE) Outshines BTC, ADA and ETH in This Important Metric', 'XRP, BTC, ETH, LTC: Perpetual Futures Launched for Eligible Non-U.S. Users on Coinbase Advanced', 'Ethereum holders opt for LSDFi yield', ""Vitalik Buterin discusses Ethereum's future and innovative projects in AMA"", 'Hope Lend was breached, resulting in a 526 ETH loss', 'Ethereum Price Prediction As Demand Pressure Rises at $1500 Support', ""Crypto Bull Scaramucci Sees 3X Gains For Bitcoin, Ethereum, And Algorand — Here's Why"", '100x Ethereum Scaling Scroll L2 Goes Live on Mainnet', 'Ripple CTO Provokes SEC with Ethereum Classification Question', 'Cracks Appear as Ethereum Staking Demand Wanes', 'Is Vitalik Buterin Selling Ethereum (ETH)?', 'Ethereum DeFi protocol Hope Lend drained after exploit', ""Ethereum's 'Billionaire Tier' Accounts For Over 32% Of Its Total Available Supply"", ""Ethereum Whale Sells $22 Million in ETH, Vitalik Buterin Says “It Wasn't Me”"", ""BlackRock, JPMorgan's Growing Interest in Blockchain Tech Could Lead to Bitcoin, Ether, and XRP Price Surges: Forbes"", ""Vitalik Buterin: ‘I Haven't Sold ETH for Personal Gain Since 2018'"", ""Ethereum's Ether (ETH) Poised for Tremendous Growth as Tokenized Assets Boom""]",0.425531914893617,0.1,-0.4,-0.333333333
6788,1697587200,LTC,"['Litecoin Maintains Its Horizontal Trend And Stays Above $61', 'XRP, BTC, ETH, LTC: Perpetual Futures Launched for Eligible Non-U.S. Users on Coinbase Advanced']",0.5,0.2,0.333333333,0.0
6789,1697587200,MATIC,"[""FTX shows faith in MATIC; how does this impact the altcoin's future?"", 'Polygon (MATIC) Gains Ground, Becomes 13th Largest Cryptocurrency', 'Want to Get Richer? 3 Best Cryptos to Buy and Hold for the Next Decade', ""Here's Why Manta Is Ditching OP Stack for the Polygon CDK""]",0.75,0.8,0.666666667,0.333333333
6790,1697587200,SOL,"['Solana (SOL) Shows Resilience in a Broad Price Range, Presenting Investment Opportunity', 'Lido DAO Votes to Sunset the Lido on Solana Project', 'Solana (SOL) Price Analysis: More Gains Possible Above $25', 'Lido Shuts Down Solana Liquid Staking Service Following Community Vote, Citing Low Fees', 'Solana Price Direction Remains Hazy Despite 10% Weekly Rally', ""Solana's Potential Surge: Echoes of September's Success?"", ""Here's how Lido's TVL reacted as Solana sunsets"", 'Lido on Solana decides to cease operations amid financial strain', 'Lido Finance Drops Solana Staking After DAO Vote', 'LidoDAO Records Overwhelming 92% Votes To Exit The Solana Network', 'New AI Solana Tool Showcases Future of Blockchain Explorers', 'Solana Shines Amidst Crypto Market Volatility: A Beacon of Stability and Innovation']",0.0833333333333333,0.8,-0.666666667,-0.5
6791,1697587200,UNI,"['Leading Decentralized Exchange Uniswap Introduces 0.15% Swap Fees on Certain Tokens', 'Binance Removes UNI, ALGO, AXS Trading Pairs in Internal Cleansing Effort', ""What's causing Uniswap's price to slump?"", 'Uniswap Is Decentralizing: Why Are DeFi Users Worried About This Feature?']",0.0,-0.7,-0.5,-0.333333333
6792,1697673600,AVAX,"['Ava Labs bets on India for Avalanche growth, with new hires from Polygon and OKX', 'A look at how Avalanche fared in Q3', 'Avalanche Expands In India, Hires Talents From Polygon And OKX To Drive Growth', 'Binance Will Lists 8 Cryptocurrencies Today', 'Avalanche emerges as an eco-friendly network, new report finds', 'Avalanche Blockchain Enlists Top Talent to Expand Presence in India', '7 Cryptocurrencies to Invest in for the Future of Digital Currency']",0.7142857142857143,0.7,0.2,0.333333333
6793,1697673600,BTC,"['How Could a Spot Bitcoin ETF Approval Impact the Crypto Markets?', 'Lightning Labs releases Taproot Assets alpha, bringing stablecoins to Bitcoin', ""Bitcoin climbs to $28.5k resistance, here's why more gains are likely"", 'Bitcoin ($BTC) Price Hitting $1 Million Easier Than Expected If US Approves Spot ETF, Analyst Reveals', 'Tesla earnings: Bitcoin bags untouched as firm splashes out on AI', 'Crypto News: SEC Chair Gensler Stays Quiet on the Likelihood of a BTC-Spot ETF Approval', ""Bitcoin, Ethereum, Dogecoin Trade Lower Amid Fidelity's Amendment Filing — Analyst Says Year-End Spot ETF Approval Likely"", 'Bitcoin Price Could See Downside Thrust Before Fresh Increase To $29K', 'Will Tesla Add More Bitcoins Ahead of Spot Bitcoin ETF Approval?', ""As Bitcoin dominance surges, here's a look at the factors behind the rise"", 'Cryptocurrency Expert Warns of Impending Bitcoin Price Shift', 'Stablecoins, Gold Coming to Bitcoin? Thanks to Taproot Assets By Lightning Labs', ""BlackRock CEO Sees Bitcoin's Rise in Safe-Haven Status"", ""Here's How Much Bitcoin Tesla Holds"", 'Tesla Keeps Bitcoin Stash Steady at 9,720 BTC in Q3', 'Crypto Market Analysis: End Of Bear Market is Near; When Will Bitcoin & Altcoins Bounce Back?', 'Bitcoin Gains as Spot Bitcoin ETF Amendments Filed by Firms', 'Tesla Q3 2023 Earning Report: How Much Bitcoin Tesla Holds?', 'SEC Nears Green Light for Spot Bitcoin ETF, Mike Novogratz Predicts', ""Ripple (XRP) Stays Steady Below $0.50 Amidst Bitcoin's Rise"", ""Bitcoin's Volatile Ride Continues Amidst Spot ETF Speculation – Grayscale's CLO Highlights The Amazing Progress"", ""Bitcoin ETF Update: SEC's Mysterious Stance on GBTC Sparks Speculation in Crypto Market"", 'Bitcoin, Ethereum Trends Diverge; BTC/USD & ETH/USD Price Setups', 'Fidelity Submits Updated Spot Bitcoin ETF Application', ""Bitcoin ETF Approval Prospects Brighten: Insights from Bitwise's CIO"", 'Bitcoin ETF Decision Nears: January 10th Marks Crucial Date for ARK $BTC Spot ETF Approval', 'Bitcoin Price Analysis: Key Support and Resistance Levels Determine Its Fate', ""Spot Bitcoin ETF Could Trigger a 155% BTC Explosion, According to CryptoQuant- Here's the Timeline"", 'Bitcoin Options Data Shows BTC Price Longs Gaining Strength', 'Bitcoin Dominance Climbs to 2023 High as Altcoin Anguish Persists', 'Realistic BTC Prediction, Massive XRP Price Targets, SHIB Milestones: Bits Recap Oct 19', 'XRP Lawyer Deaton Reveals Why SEC Chair Gensler Now Considering Bitcoin ETF', 'Bitcoin Maintains $28K But These Altcoins Keep Losing Value (Market Watch)', 'Galaxy Digital Boss Mike Novogratz Says SEC Will Approve Spot Bitcoin ETF This Year', 'Cathie Wood: Spot Bitcoin ETF Application Is Progressing', ""SEC may refuse Grayscale's Bitcoin ETF despite court win"", 'Bitcoin Amsterdam highlights hurdles for consensus over improvement proposals', 'Tesla keeps $275m in BTC holdings amid increased AI investment', 'SEC chairman Gensler confirms ongoing review of Bitcoin ETFs', 'Insights on how Bitcoin market recovery resembles 2016 and 2019', ""Is it too late to buy Bitcoin? Here's what the experts say"", 'XRP, Bitcoin, ETH Take Center Stage in Whopping $800 Million Crypto Transfers', 'Bitcoin bounces above $28,000 – Will the momentum continue?', 'SEC Expected To Approve Spot Bitcoin ETF, Says Mike Novogratz', 'Bitcoin Price Prediction: $32k Is Closer Than You Think', ""Ripple Attorney John Deaton's Take on SEC's Bitcoin ETF Stance"", 'SEC Chair Gensler Remains Tight-Lipped About Spot Bitcoin ETF Approvals', ""SEC Chair Says He's Still Weighing Bitcoin ETF Proposals"", ""Bitcoin (BTC) Price to Hit $40K in Next 70 Days – Here's Why"", 'Bitcoin ETF Approval in Q4 2023 Unlikely, says QCP Capital', 'Bitcoin could reach $200K in 2024 if this scenario plays out', 'A Very Curious Thing Happened to Bitcoin for the First Time in 2023', ""Tesla's Q3 2023 Earnings: Bitcoin Holdings"", 'Bitcoin options traders make $300m bet on long-term performance', 'XRP lawyer Deaton unveils SEC shift on spot Bitcoin ETF views', 'Fidelity updates application for ETF on spot Bitcoin', ""Tesla's BTC Holdings Stay Put In Q3"", ""Hodling hard: Bitcoin's long-term investors own over 76% of all BTC for the first time"", 'Lightning Labs to enable stablecoins on Bitcoin ecosystem with Taproot Assets', 'Tesla Earnings Report Show Firm Holding onto Bitcoin in Q3 2023', 'ApeCoin Surges and Bitcoin Minetrix Rises: Cryptocurrency Market Insights', ""Here's What Tesla Did With its Bitcoin Holdings in Q3 2023"", 'Forbes predicts BlackRock and JPMorgan will drive the next bull run', ""Bitcoin ETF Rumor Had a Silver Lining and It's Apparent in the Crypto Options Market"", ""Bitcoin Price To Hit $42K – $56K with BlackRock's ETF Approval – Matrixport Research Report"", ""Paolo Ardoino sees RGB as ‘best opportunity' to issue stablecoins on Bitcoin"", 'Marathon Digital entrusts Bitcoin holdings to Fidelity Digital assets', ""The ‘Next Wave' Is Coming—$15.6 Trillion Wall Street Flood That Will ‘Dwarf' The Last Bitcoin, Ethereum, XRP Price Bull Run Revealed"", ""Bitcoin's Price Could Reach $675,000 if This Happens"", 'Is This The Best Bitcoin Price Indicator Right Now? Must-Know Details', 'SEC weighing Bitcoin ETF applications, says Gary Gensler', ""Gensler highlights SEC's consistent approach to Bitcoin ETFs"", ""The story of Jimmy Zhong: new details in Silk Road's stolen BTC mystery unveiled"", 'Bitcoin Price On The Rise, Coinbase Following The Bullish Trend?', 'Bitcoin (BTC) Might Touch $56,000 on BlackRock ETF Trigger', 'Grayscale submits new filing to SEC in attempt for spot bitcoin ETF approval following pivotal court ruling', 'Tesla maintains $184 mln Bitcoin holdings: Q3 report', 'Jameson Lopp calls for more Bitcoin experimentation and sidechains', 'BlackRock spot bitcoin ETF approval could catapult BTC to $56,000 – Matrixport', ""Bitcoin (BTC) Has Potential to Surpass $30,000, Here's What Is Needed"", 'Spot Bitcoin ETF is Inevitable: Jay Clayton (Throwback Thursday)', ""Bitcoin Price Prediction As Matrixport Research Points BTC To $42k If BlackRock's ETF Is Approved"", ""Grayscale moves along bitcoin ETF bid with ‘procedural milestone'"", ""SEC could reject Grayscale's Bitcoin Trust ETF: controversial decision after court victory"", 'Grayscale files for new spot Bitcoin ETF on NYSE Arca', 'Bitcoin Bears Still in Control- While This Move May Transform the Bullish Trajectory!', ""Grayscale Submits An S-3 Filing With SEC For Spot Bitcoin ETF Approval, Ahead Of Friday's Court Mandate"", ""Matrixport Research: BTC Could Reach $42k with BlackRock's ETF Approval"", ""Taproot Assets Alpha: Linking stablecoins and real-world assets with Lightning Labs' bitcoin protocol"", ""Differing Analyst Opinions on How a Future U.S. SEC Spot Bitcoin ETF Approval Could Impact Bitcoin's Price"", 'Bitcoin-centric AI language model aims to drive BTC education and adoption', ""Bitcoin, Ethereum Technical Analysis: BTC Higher, as SEC's Gensler Says Around 10 ETFs Are Being Reviewed"", 'Bitcoin price could rise to $56,000 if BlackRock ETF approved: Matrixport', ""US Fed's Jerome Powell Speech Today: Will BTC Price Rally Back To $30K?"", 'Investors Await Breakout as Bitcoin Price Consolidates', ""Amsterdam Conference Exposes Bitcoin's Battle for Agreement"", 'Matrixport Says Bitcoin Will Rise to Between $42K and $56K if BlackRock ETF Is Approved', ""Matrixport Report: BlackRock's Bitcoin ETF Approval Could Boost BTC Price to $42K-56K"", ""Lightning Labs Launches Taproot Assets Mainnet to ‘Bitcoinize the Dollar'"", 'Onramp, BitGo Unveil Bitcoin Custody Solution to Tap Trillions in Institutional Capital', 'The incredible story of Jimmy Zhong: the hacker who stole 50,000 bitcoins from the online drug market Silk Road', 'Bitcoin And The Arab Spring: Lessons For Revolutionaries Communicating', 'Grayscale Submits Filing For Bitcoin Trust Transformation; Aims For NYSE Arca Listing', 'Grayscale makes new attempt for spot bitcoin ETF approval', ""BTC price climbs to $28.6K as Bitcoin awaits 'very dovish' Fed Powell speech"", ""Just In: SEC Faces Grayscale's New Bitcoin ETF Ambition"", 'Grayscale Files New S-3 With SEC, Pushing to Convert Bitcoin Trust Into NYSE Spot ETF After Court Win', 'BlackRock Amends Bitcoin ETF Prospectus, Acknowledges Fierce Competition', ""Grayscale's BTC ETF Application Raises Hope for Wider Crypto Adoption"", 'Global Bitcoin ATM Numbers Sink to Lowest Level Since 2021', ""What Grayscale's S-3 registration means for its ETF prospects"", 'Bitcoin ETF Race: BlackRock Debuts New Filing', 'Bitcoin Landscape: Current State and Future Prospects', ""JPMorgan expects spot bitcoin ETF approvals to come ‘within months'"", 'This Bullish Divergence Is Once Again Forming For Bitcoin, Rally Soon?', 'Strike Enables Bitcoin Spending on Everyday Items with Bitrefill Integration', 'Bitcoin (BTC) Price Analysis for October 19', ""Bitcoin Is A Network And An Asset: Here's The Difference"", 'Why the 2024 Bitcoin halving may play out differently than in the past', 'Lightning Network Sees Record Adoption Amidst New Applications', ""Unraveling the Online Legacy of Satoshi Nakamoto: Bitcoin's Mysterious Creator"", 'Potential SEC Approval of Bitcoin ETFs Could Trigger Significant Price Surge', 'Analyzing The Potential Impact Of Lawsuit On GBTC: Bloomberg ETF Analyst', 'Lightning Labs unveils Taproot Assets on Lightning Network', ""Finance expert says ‘literal perfect storm' is brewing for Bitcoin"", 'Bitcoin Encounters Setback, Eyes Recovery Above $28,550', 'Wait For Bitcoin At $20,000? This Analyst Says No', 'What to expect with the final Grayscale-SEC court mandate imminent', 'Stablecoins Built on Bitcoin — Lightning Labs Launches Taproot Assets Mainnet Alpha', ""Bitcoin Flashing Bullish Signal As BTC Volatility Prepares To Make ‘Grand Entrance', Says Glassnode Co-Founders"", 'Bitcoin Eyes $29K, Defying Fresh Crypto Lawsuit, Rate Fears', 'Bitcoin Fan Tim Draper Issues Warning About Chilling AI Scam', 'No Bitcoin Sold: Tesla Holds Tight Ahead of BTC ETF Approval', 'Bitcoin ETF Approval Anticipated To Trigger Fiat Influx Of $24-50 Billion', ""Grayscale Challenges ‘Fake News' with Filing for Bitcoin ETF"", 'Bitcoin ETF Could Be Approved in Time for Christmas, Says JP Morgan', 'Bitcoin: Are long-term trades back in full swing? This data suggests that', ""Bitcoin ETF Imminent? SEC's Gensler Tempers Hostilities"", ""Bitcoin edges toward $29,000, as week-long rally prompts some to wonder if ‘crypto winter' may be ending"", 'Crypto Tycoon Mike Novogratz Is Confident Spot Bitcoin ETFs Will Be Approved This Year', 'Matrixport Sees Bitcoin at $42,000 if ETF Gets Green Light', 'Strike partners with Bitrefill to expand Bitcoin usability', ""Crypto Analyst Says Bitcoin (BTC) ‘Fighting Crucial Levels', Does a Deep Dive Into the Altcoin Cycle"", ""Matrixport Predicts Bitcoin Surge to $56,000 if SEC Greenlights Blackrock's Bitcoin ETF"", 'Over 30,000 BTC Flows Out of Exchanges as Investors Prepare for Next Bitcoin Bull Run', ""Bitcoin's Potential Price Explosion Hinges On BlackRock ETF Approval, Analysis Suggests"", ""Bitcoin's 2024 Halving May Disappoint Bulls: Bloomberg Analyst"", 'Bitcoin Gains Strength: A Positive Outlook for Investors', 'Bitcoin ATM Installations Plummet to Two-Year Low', 'Are Bitcoin (BTC) Investors Preparing for $30k Price Rally?', 'BlackRock Says Bitcoin Market Is Unregulated, Lacks Transparency In New ETF Filing', ""ARK Invest's Cathie Wood Reveals Why Bitcoin Will Reach $1.48 Million"", ""Stablecoins on Bitcoin? Lightning Labs Aims to 'Bitcoinize the Dollar'"", ""Bitcoin's Next Move: Is $30,000 Just Around The Corner? Glassnode Founder Predicts"", '7 Cryptocurrencies to Invest in for the Future of Digital Currency', ""Lightning Labs Unveils New Protocol to Bolster Bitcoin's Network"", 'Tesla Maintains Steady Bitcoin Assets Despite Market Volatility, Elon Musk Remains Controversial', ""Great Awakenings — Dormant 2012 Bitcoin Wallet's $5.7M Spend Linked to October's Initial 2012 Transfer""]",0.6582278481012658,0.8,0.333333333,0.2
6794,1697673600,DOT,"['7 Cryptocurrencies to Invest in for the Future of Digital Currency', 'Is DOT staring at another year low?']",0.0,0.7,-0.333333333,-0.5
6795,1697673600,ETH,"['ETH hits 100 million addresses with balance; can this event stop the bears?', ""Bitcoin, Ethereum, Dogecoin Trade Lower Amid Fidelity's Amendment Filing — Analyst Says Year-End Spot ETF Approval Likely"", 'Ethereum Price On The Brink: 10% Drop Possible Toward $1,440', 'Breaking News: Scroll Network Revolutionizes Ethereum with Unprecedented Mainnet Launch', 'Bitcoin, Ethereum Trends Diverge; BTC/USD & ETH/USD Price Setups', 'XRP, Bitcoin, ETH Take Center Stage in Whopping $800 Million Crypto Transfers', ""Should You Buy Ethereum While It's Below $2,000?"", 'Ethereum Price Prediction As ETH/BTC Plunges To New Lows', 'Ethereum founder Vitalik Buterin has not sold ETH for personal profit since 2018, but donates his coins to charity', 'Ethereum (ETH) Testing $1,500 Support: More Dump Expected?', 'Ethereum (ETH) Celebrates 100 Million Funded Addresses – Will it Drive ETH Price to $5,000?', ""The ‘Next Wave' Is Coming—$15.6 Trillion Wall Street Flood That Will ‘Dwarf' The Last Bitcoin, Ethereum, XRP Price Bull Run Revealed"", 'Whales Holding at Least $1,572,000,000 in Ethereum Now Own Nearly 33% of Total ETH Supply, Says Santiment', 'Ethereum Layer-2 Scaling Solutions See Growth Amid Developer Exodus', 'InvescoUS and Galaxy amended filing for Ethereum ETF', 'Ethereum Falls After Jobless Claims Data; ApeCoin Becomes Top Loser', ""Bitcoin, Ethereum Technical Analysis: BTC Higher, as SEC's Gensler Says Around 10 ETFs Are Being Reviewed"", 'Ethereum Hits 100 Million Users Amid Bear Market: Price Rally Ahead?', ""Ethereum Creator Vitalik Buterin Says He Hasn't Sold ETH for Personal Gain Since 2018"", 'ETH Price Watch: Impact On Price As Traders Ditch Bitcoin On Derivatives Market', ""Bitcoin Maximalist Calls Ethereum ‘Garbage', Here's Why"", 'Canadian asset manager 3iQ will begin staking the ETH in its Ethereum ETFs', 'Crypto Market Shaken as Ethereum Mega-Investor Sells 13,871 ETH', 'Ethereum Price Prediction As ETH Addresses Surpass 100 Million On The Blockchain', 'Ethereum (ETH) Price Holds Steady, Analyst Says', 'Ethereum Faces Bearish Pressures as It Dips Below $1,600 Support', 'Ethereum ($ETH) Billionaire Whales Control Over 32% of Circulating Supply, Highest Since 2016', '7 Cryptocurrencies to Invest in for the Future of Digital Currency']",0.1071428571428571,0.2,-0.6,-0.666666667
6796,1697673600,LTC,"['Litecoin (LTC) Price Analysis: Bulls Lose Control As Bears Aim For $50', 'LTC Price Analysis: Bearish Waves Warns Litecoin Under $60?', 'Litecoin (LTC) Holder Inflows Hit 2-Year Peak – Is it a Price Recovery Strategy?']",-0.3333333333333333,-1.0,-0.666666667,-0.333333333
6797,1697673600,MATIC,"['Ava Labs bets on India for Avalanche growth, with new hires from Polygon and OKX', 'Polygon (MATIC) Readies for Major Shift as Price Consolidates', 'Avalanche Expands In India, Hires Talents From Polygon And OKX To Drive Growth', 'Binance Will Lists 8 Cryptocurrencies Today', 'Manta Pacific, a ZK-focused company, chooses Polygon CDK over OP Stack.', 'Lido community member suggests sunsetting Polygon staking', ""Polygon Proposes Council for ‘Decentralized Governance,' Names 13 Members"", ""Polygon proposes 13-member ‘protocol council' to supervise smart contract upgrades"", 'Lido (LDO) to end its project on Polygon, cites various ecosystem issues', 'Polygon Paves Way for Governance 2.0 with Introduction of Protocol Council', 'Polygon Named Protocol Council Members: Details', 'Polygon 2:0 Advances With Polygon Protocol Council Inaugurated', 'Lido Mulls Polygon Shutdown After Sunsetting on Solana', 'Can Polygon (MATIC) Reach $3?', 'Polygon Launches 2.0 Governance Revamp With Protocol Council']",0.6,0.6,0.0,0.0
6798,1697673600,SAND,['The Sandbox Appoints Nicola Sebastiani as Chief Content Officer'],1.0,0.6,0.0,0.0
6799,1697673600,SOL,"[""Next Solana (SOL) Moves Are Extremely Important, Here's Why"", 'Chinese Developers Dominate Solana Hyperdrive Hackathon, Fueling Global Blockchain Innovation', 'SOL Price Prediction: Why Solana Could Surge 25% Above This Key Hurdle', 'Lido closure on Solana “deemed necessary” because to low payments, according to staking business', 'Solana Critical Path: Why The Next Solana Moves Demand Attention', 'Solana (SOL) Makes Critically Important Comeback', 'Solana: A primer on the performance of the Layer 1 blockchain in Q3', 'Solana (SOL) Price Attempting for a Comeback: Can it Reach the Crucial Resistance Above $25?', 'Solana (SOL) Stages Crucial Comeback', 'Biggest Movers: SOL Moves Back Towards $25, ATOM Hits 16-Month Low', 'Lido Mulls Polygon Shutdown After Sunsetting on Solana', 'Potential buy entry on SOLUSDT: a trend continuation trade', 'Solana Price Bulls Back In Action As SOL Hits $25', '7 Cryptocurrencies to Invest in for the Future of Digital Currency']",0.5714285714285714,0.8,0.333333333,0.857142857
6800,1697673600,UNI,"[""Start date for Uniswap's 0.15% swap fees is October 17"", 'Short-term Uniswap (UNI) holders in loss as investors dump', ""Will Uniswap's new fees leave UNI in the dust?"", 'Uniswap (UNI) Price Struggles Amid New Fee Structure – Will it Recover Early?', ""Uniswap's Evolution: Striking a Balance Between Centralization and Decentralization""]",-0.2,-0.8,-0.4,-0.666666667
6801,1697760000,AVAX,"['Ava Labs President John Wu Makes 2024 Crypto Predictions, Says Big Developments Coming for Avalanche Ecosystem', 'Stars Arena outpaces Friend.tech – Will Avalanche benefit?', ""Avalanche's John Wu Predicts Crypto Trends for 2024""]",0.6666666666666666,1.0,0.666666667,0.666666667
